X,Z,Type
127194,127184,standing_sign
146990,146990,standing_sign
146983,146984,standing_sign
146989,146988,standing_sign
146990,146987,standing_sign
146989,146989,standing_sign
146988,146990,standing_sign
146992,146989,standing_sign
146992,146990,standing_sign
146992,146988,wall_sign
147002,147002,standing_sign
147021,147069,wall_sign
16900,16878,standing_sign
16899,16876,wall_sign
254860,254860,standing_sign
254861,254861,standing_sign
17038,17070,standing_sign
17038,17069,wall_sign
17100,17129,standing_sign
17143,17110,standing_sign
17274,17279,wall_sign
17274,17279,wall_sign
62124,62127,wall_sign
620641,620655,standing_sign
620643,620654,standing_sign
620652,620655,standing_sign
620652,620648,standing_sign
121901,121917,standing_sign
122273,122275,wall_sign
122273,122275,wall_sign
956357,956347,wall_sign
956357,956348,wall_sign
956357,956347,wall_sign
956357,956349,wall_sign
956357,956348,wall_sign
169527,169518,wall_sign
169526,169519,standing_sign
169529,169518,wall_sign
169696,169696,standing_sign
169837,169828,standing_sign
2549861,2549864,wall_sign
239211,239208,wall_sign
239211,239207,wall_sign
239207,239210,wall_sign
8256,8326,standing_sign
8256,8327,standing_sign
95833,95829,standing_sign
95833,95830,standing_sign
82281,82278,standing_sign
147743,147743,wall_sign
62506,62499,standing_sign
62499,62505,standing_sign
62502,62502,standing_sign
62503,62501,standing_sign
62501,62503,standing_sign
62504,62500,standing_sign
62500,62504,standing_sign
62505,62499,standing_sign
62504,62503,standing_sign
62503,62504,standing_sign
62501,62506,standing_sign
62505,62502,standing_sign
62502,62505,standing_sign
62499,62504,standing_sign
62500,62593,standing_sign
62500,62634,standing_sign
62529,62541,wall_sign
62529,62541,wall_sign
62575,62579,standing_sign
62697,62697,standing_sign
62696,62698,standing_sign
624850,624850,standing_sign
625007,624987,wall_sign
625005,624987,wall_sign
625007,624987,wall_sign
625006,624987,wall_sign
624997,624987,wall_sign
624998,624987,wall_sign
624996,624987,wall_sign
625003,624987,wall_sign
625005,624987,wall_sign
625004,624987,wall_sign
625006,624987,wall_sign
625003,624987,wall_sign
625001,624987,wall_sign
625002,624987,wall_sign
625004,624987,wall_sign
625001,624987,wall_sign
624999,624987,wall_sign
625002,624987,wall_sign
625000,624987,wall_sign
624999,624987,wall_sign
625000,624987,wall_sign
624998,624987,wall_sign
625006,624987,wall_sign
625007,624987,wall_sign
624997,624987,wall_sign
625004,624987,wall_sign
625005,624987,wall_sign
625002,624987,wall_sign
625003,624987,wall_sign
625000,624987,wall_sign
625001,624987,wall_sign
624996,624989,wall_sign
624998,624987,wall_sign
624999,624987,wall_sign
624992,624992,standing_sign
625008,624987,wall_sign
625008,624987,wall_sign
625008,624998,standing_sign
625008,624996,standing_sign
625008,624997,standing_sign
625850,625849,standing_sign
625851,625849,standing_sign
12805,12803,standing_sign
12991,13129,standing_sign
13082,13073,standing_sign
13199,13091,wall_sign
13236,13124,wall_sign
13230,13352,wall_sign
128032,128159,standing_sign
128032,128158,standing_sign
128100,128101,standing_sign
128344,128406,wall_sign
128344,128406,wall_sign
148315,148316,standing_sign
2558622,2558625,wall_sign
824998,825002,wall_sign
2559049,2559049,standing_sign
206772,206740,wall_sign
63093,63187,wall_sign
63214,63223,wall_sign
63214,63223,wall_sign
63363,63366,wall_sign
2661,2672,standing_sign
2661,2676,standing_sign
2661,2675,standing_sign
2661,2674,standing_sign
2661,2673,standing_sign
2691,2690,wall_sign
2727,2724,wall_sign
2723,2738,wall_sign
2829,2829,standing_sign
2822,2823,standing_sign
2823,2822,standing_sign
2821,2823,standing_sign
2824,2822,standing_sign
2839,2953,wall_sign
3016,2918,standing_sign
3067,3050,standing_sign
3067,3051,standing_sign
12399,12361,standing_sign
12458,12577,standing_sign
12490,12506,wall_sign
12488,12507,wall_sign
12491,12506,wall_sign
12503,12502,wall_sign
12510,12511,wall_sign
12505,12505,standing_sign
12608,12508,standing_sign
12682,12643,wall_sign
25830,25858,standing_sign
170674,170677,wall_sign
170674,170677,wall_sign
170675,170678,wall_sign
170674,170677,wall_sign
123118,123133,standing_sign
722053,722048,wall_sign
256483,256480,wall_sign
15004,15002,standing_sign
15000,15000,standing_sign
14998,15005,standing_sign
15007,14995,wall_sign
15003,15007,standing_sign
15096,15121,wall_sign
148889,148885,wall_sign
148894,148897,wall_sign
1230012,1230002,standing_sign
63833,63832,standing_sign
63903,63903,standing_sign
63933,64016,wall_sign
63932,64016,wall_sign
123459,123454,wall_sign
149458,149459,standing_sign
140981,140984,wall_sign
72775,72769,standing_sign
1234566,1234569,wall_sign
1234566,1234569,wall_sign
1234565,1234569,wall_sign
171722,171714,standing_sign
171990,171990,standing_sign
640433,640433,standing_sign
240586,240583,wall_sign
240586,240583,wall_sign
2250003,2249998,wall_sign
2250003,2249997,wall_sign
2250003,2249997,wall_sign
2250003,2249999,wall_sign
2250003,2249999,wall_sign
2250003,2249998,wall_sign
2250003,2249999,wall_sign
2250003,2249998,wall_sign
2250003,2249997,wall_sign
2250003,2249999,wall_sign
2250003,2249998,wall_sign
2250003,2249997,wall_sign
2250003,2250000,wall_sign
2250003,2250000,wall_sign
2250003,2250000,wall_sign
2250003,2250000,wall_sign
1493549,1493551,standing_sign
129999,130002,wall_sign
130002,130005,wall_sign
149991,149994,standing_sign
149995,149993,wall_sign
149994,149994,standing_sign
149995,149993,standing_sign
149993,149995,standing_sign
149995,149995,standing_sign
149994,149996,standing_sign
149996,149994,standing_sign
149998,149995,standing_sign
149998,150007,wall_sign
149999,150007,wall_sign
149992,150004,wall_sign
149996,150006,wall_sign
150000,150000,standing_sign
971729,971735,wall_sign
135756,135749,wall_sign
9811,9819,wall_sign
9811,9820,wall_sign
9944,9928,standing_sign
9998,10000,standing_sign
9998,10001,standing_sign
10000,9999,standing_sign
10000,10000,standing_sign
10005,10003,wall_sign
10000,10003,standing_sign
10000,10000,standing_sign
10000,10001,standing_sign
10006,10004,wall_sign
10009,10012,wall_sign
10012,10027,wall_sign
10065,10002,standing_sign
10088,10002,standing_sign
10142,10000,standing_sign
207887,207888,standing_sign
207935,207938,standing_sign
207936,207937,standing_sign
10224,10253,wall_sign
10224,10254,wall_sign
65001,65001,standing_sign
97593,97596,wall_sign
97594,97596,wall_sign
130328,130322,standing_sign
141986,141991,wall_sign
1302221,1302218,wall_sign
208723,208761,wall_sign
65121,65167,wall_sign
65120,65169,wall_sign
65121,65168,wall_sign
65132,65225,standing_sign
65131,65224,standing_sign
650442,650442,standing_sign
650441,650443,standing_sign
98216,98219,wall_sign
24249,24251,wall_sign
73842,73841,wall_sign
73873,73749,wall_sign
73873,73750,wall_sign
73873,73753,wall_sign
73873,73752,wall_sign
73873,73751,wall_sign
73873,73752,wall_sign
73880,73750,wall_sign
73880,73748,wall_sign
73880,73749,wall_sign
73885,73973,wall_sign
73885,73973,wall_sign
73885,73973,wall_sign
74060,74062,wall_sign
24531,24625,wall_sign
130634,130699,standing_sign
130676,130718,standing_sign
130676,130718,wall_sign
130676,130720,wall_sign
1306487,1306480,standing_sign
1888888,1888890,wall_sign
150886,150891,wall_sign
150999,150999,standing_sign
150999,151000,standing_sign
151015,151016,standing_sign
143290,143293,wall_sign
66015,66004,wall_sign
66014,66022,wall_sign
66038,66133,standing_sign
1150001,1149998,wall_sign
1150000,1150000,standing_sign
1150001,1150001,standing_sign
1150002,1150000,standing_sign
1150003,1150001,standing_sign
115496,115488,wall_sign
19186,19190,wall_sign
151642,151759,wall_sign
14364,14353,standing_sign
14420,14418,standing_sign
14590,14597,wall_sign
14714,14652,standing_sign
14707,14735,wall_sign
14773,14771,standing_sign
143402,143402,standing_sign
143401,143403,standing_sign
1375004,1374998,wall_sign
1375007,1374997,wall_sign
1375005,1374997,wall_sign
66449,66466,wall_sign
137993,138008,wall_sign
137994,138008,wall_sign
190012,190012,standing_sign
190148,190168,standing_sign
190157,190255,standing_sign
190155,190276,standing_sign
190157,190277,standing_sign
190156,190283,standing_sign
190155,190285,standing_sign
190156,190286,standing_sign
190157,190285,standing_sign
190155,190286,standing_sign
190156,190285,standing_sign
190157,190286,standing_sign
190175,190171,wall_sign
190175,190171,wall_sign
190210,190213,wall_sign
190213,190216,wall_sign
131746,131747,wall_sign
131744,131747,wall_sign
131873,131811,wall_sign
152394,152391,standing_sign
152392,152389,wall_sign
152393,152390,wall_sign
152393,152389,standing_sign
152393,152390,standing_sign
152475,152489,standing_sign
152481,152495,standing_sign
152481,152494,standing_sign
152481,152491,standing_sign
152567,152569,standing_sign
152562,152567,wall_sign
144178,144186,standing_sign
144205,144219,standing_sign
116502,116450,standing_sign
13898,13835,standing_sign
13891,14006,standing_sign
14071,14055,standing_sign
14112,14087,standing_sign
14129,14128,wall_sign
14129,14128,wall_sign
14129,14128,wall_sign
14335,14397,wall_sign
138505,138497,standing_sign
6667,6532,wall_sign
6667,6531,wall_sign
6667,6532,wall_sign
6667,6531,wall_sign
6667,6530,wall_sign
6667,6530,wall_sign
6665,6668,standing_sign
6664,6668,standing_sign
6916,6915,standing_sign
7000,6872,standing_sign
7066,6999,wall_sign
7065,7074,wall_sign
7145,7031,wall_sign
7160,7133,wall_sign
20002,19882,wall_sign
20000,19887,wall_sign
20000,19888,wall_sign
20000,19888,standing_sign
75001,74993,wall_sign
74997,75006,wall_sign
75003,75001,wall_sign
75003,74997,wall_sign
20000,20001,standing_sign
20000,20000,standing_sign
20033,20036,standing_sign
20128,20130,wall_sign
20280,20269,wall_sign
20276,20273,standing_sign
20351,20401,wall_sign
20351,20401,wall_sign
20414,20406,wall_sign
20414,20406,wall_sign
66666,66666,standing_sign
66682,66685,wall_sign
199995,200006,standing_sign
200004,199999,standing_sign
200003,199999,standing_sign
200004,199998,standing_sign
200004,199996,standing_sign
200002,200001,standing_sign
200001,200002,standing_sign
200003,200000,standing_sign
200002,200001,wall_sign
200096,200099,wall_sign
200100,200096,wall_sign
200187,200195,wall_sign
144527,144536,wall_sign
144696,144696,standing_sign
1999987,1999984,standing_sign
1999999,2000002,wall_sign
1999996,2000003,wall_sign
1999996,2000004,wall_sign
2000011,1999997,wall_sign
2000011,1999997,wall_sign
2000015,1999998,wall_sign
2000013,1999998,standing_sign
2000014,1999998,wall_sign
2000011,1999999,wall_sign
2000017,1999996,wall_sign
2000016,1999998,wall_sign
2000017,1999997,wall_sign
749996,750001,wall_sign
749996,750001,standing_sign
750001,749998,wall_sign
750001,749997,wall_sign
750001,750002,wall_sign
750000,750000,standing_sign
666649,666671,wall_sign
666666,666666,standing_sign
666666,666666,standing_sign
666668,666668,standing_sign
666664,666659,wall_sign
117132,117167,standing_sign
117132,117166,standing_sign
117132,117168,standing_sign
132690,132698,wall_sign
132690,132698,wall_sign
200278,200287,standing_sign
200280,200286,standing_sign
200276,200289,standing_sign
133031,133028,wall_sign
667923,667922,standing_sign
138889,138888,wall_sign
1530339,1530333,wall_sign
1530343,1530330,wall_sign
1530339,1530332,wall_sign
1530339,1530332,wall_sign
1530339,1530331,wall_sign
1530339,1530331,wall_sign
1530339,1530330,wall_sign
668374,668382,wall_sign
668452,668450,standing_sign
75705,75704,standing_sign
1388888,1388888,standing_sign
67319,67368,standing_sign
67461,67466,wall_sign
67462,67465,standing_sign
67517,67460,wall_sign
67519,67462,wall_sign
671057,671058,standing_sign
18076,18039,wall_sign
13382,13288,wall_sign
13381,13288,wall_sign
13319,13326,wall_sign
13349,13354,wall_sign
13434,13436,wall_sign
13436,13436,standing_sign
13595,13695,standing_sign
13596,13694,standing_sign
13605,13699,standing_sign
13724,13724,wall_sign
13788,13765,standing_sign
13799,13757,wall_sign
13799,13757,wall_sign
117656,117660,wall_sign
133494,133497,wall_sign
18617,18634,wall_sign
18743,18767,standing_sign
18742,18767,standing_sign
18741,18767,standing_sign
18740,18767,standing_sign
18739,18767,standing_sign
18738,18767,standing_sign
18760,18767,standing_sign
1548,1466,wall_sign
1544,1610,wall_sign
200793,200793,standing_sign
200793,200793,standing_sign
1660,1584,wall_sign
1660,1584,wall_sign
1664,1657,wall_sign
1719,1690,wall_sign
1712,1805,wall_sign
1754,1753,wall_sign
1754,1769,wall_sign
1754,1770,wall_sign
1754,1768,wall_sign
1754,1770,wall_sign
1753,1769,wall_sign
1754,1770,wall_sign
1820,1818,wall_sign
1846,1874,standing_sign
1849,1998,standing_sign
1880,1891,wall_sign
1898,2002,standing_sign
1924,1917,standing_sign
1933,1985,standing_sign
1998,1901,standing_sign
2002,1953,standing_sign
2040,2003,standing_sign
2033,2016,wall_sign
153768,153723,standing_sign
675003,674996,wall_sign
67772,67789,standing_sign
68071,68069,standing_sign
68068,68068,standing_sign
68067,68069,standing_sign
68095,68098,wall_sign
11843,11764,wall_sign
11843,11765,wall_sign
11843,11766,wall_sign
11843,11767,wall_sign
11907,11904,wall_sign
11906,11904,wall_sign
11908,11956,wall_sign
11908,11956,wall_sign
11907,11956,wall_sign
11972,11970,standing_sign
12073,11981,wall_sign
12073,11980,wall_sign
762064,762064,standing_sign
762065,762064,standing_sign
762066,762064,standing_sign
12123,12093,standing_sign
12283,12163,standing_sign
201236,201237,standing_sign
678349,678429,wall_sign
678995,679003,wall_sign
678995,679003,wall_sign
678994,679003,wall_sign
678995,679003,wall_sign
678994,679003,wall_sign
678993,679003,wall_sign
678994,679003,wall_sign
678995,679003,wall_sign
678993,679003,wall_sign
680169,680166,wall_sign
180572,180565,standing_sign
68096,68098,wall_sign
68531,68576,wall_sign
134428,134503,standing_sign
134516,134557,wall_sign
192940,192935,standing_sign
201969,201969,standing_sign
140512,140515,standing_sign
7724,7737,wall_sign
7801,7740,standing_sign
7803,7739,standing_sign
7817,7821,wall_sign
7848,7897,standing_sign
8030,7952,wall_sign
8031,7952,wall_sign
8030,7952,standing_sign
8031,7952,standing_sign
8030,7953,standing_sign
8030,7954,standing_sign
8031,7953,standing_sign
8031,7954,standing_sign
8031,7956,wall_sign
8032,7954,standing_sign
8032,7952,standing_sign
8032,7953,wall_sign
8032,7953,standing_sign
8037,7972,standing_sign
8099,8208,standing_sign
565575,565578,wall_sign
565575,565578,wall_sign
76827,76840,wall_sign
69007,69007,standing_sign
69003,69001,standing_sign
69003,69004,standing_sign
69000,69000,standing_sign
69009,69009,standing_sign
155131,155134,wall_sign
155132,155135,standing_sign
155130,155134,wall_sign
155131,155134,wall_sign
135000,135125,standing_sign
181005,181001,wall_sign
181005,181001,wall_sign
193333,193335,wall_sign
193333,193335,wall_sign
193328,193338,wall_sign
567324,567323,standing_sign
202418,202422,standing_sign
202430,202428,standing_sign
69184,69208,wall_sign
69420,69420,standing_sign
69420,69420,standing_sign
69447,69422,standing_sign
69451,69432,wall_sign
69448,69432,standing_sign
69448,69431,standing_sign
69442,69439,standing_sign
69448,69430,standing_sign
69451,69431,wall_sign
69447,69425,standing_sign
69446,69425,wall_sign
69446,69424,wall_sign
69448,69429,standing_sign
69447,69428,wall_sign
69448,69428,standing_sign
69445,69442,standing_sign
69453,69456,standing_sign
57121,57074,standing_sign
2024163,2024163,standing_sign
77775,77778,standing_sign
77774,77778,standing_sign
77775,77778,standing_sign
77775,77779,standing_sign
77777,77774,standing_sign
77778,77775,standing_sign
77778,77775,standing_sign
77777,77777,standing_sign
77777,77777,standing_sign
77776,77778,standing_sign
77778,77776,standing_sign
181371,181371,standing_sign
155473,155470,wall_sign
695100,695060,standing_sign
695101,695059,standing_sign
119628,119627,standing_sign
119627,119625,standing_sign
135297,135203,wall_sign
69697,69694,standing_sign
69696,69693,wall_sign
69696,69696,standing_sign
69800,69870,standing_sign
69801,69869,standing_sign
69800,69870,standing_sign
69802,69869,wall_sign
70003,69997,standing_sign
70000,70000,standing_sign
83335,83332,wall_sign
83425,83405,wall_sign
696968,696969,standing_sign
571428,571428,standing_sign
185,197,standing_sign
257,258,wall_sign
353,400,wall_sign
479,495,wall_sign
387,529,standing_sign
606,608,wall_sign
665,691,wall_sign
684,584,standing_sign
756,809,wall_sign
876,1016,wall_sign
873,1016,wall_sign
929,979,wall_sign
985,1003,standing_sign
984,1002,standing_sign
985,998,standing_sign
1002,990,standing_sign
998,986,standing_sign
995,996,standing_sign
1003,1011,standing_sign
998,1015,standing_sign
1009,998,standing_sign
1010,1006,standing_sign
1011,1005,standing_sign
1012,1016,standing_sign
156029,156026,wall_sign
5176,5145,wall_sign
5194,5186,wall_sign
5278,5264,standing_sign
5277,5265,standing_sign
